segment_id,new_segment_id,distance_m,speed_limit_kph,street_name,metric_time_set,speed_kph,route_id,time_set_raw,time_set,route_name,sample_size,travel_time_ratio_vs_am
-258400001264448,-d1a15406-c4fc-4fff-a01b-405407bf589f,4130.86,48,Chandler St,Speed(kph) Midday: 11:00-13:00,29.3,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,7526,1.24
-258400001264999,-e6d6551a-2ebd-4e17-94cb-caa050042992,4206.79,48,Chandler St,Speed(kph) Midday: 11:00-13:00,15.0,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,7430,1.27
-258400000833513,-bf151f93-46a1-4619-8c02-c4fd76d0c8e9,4265.97,48,Chandler St,Speed(kph) Midday: 11:00-13:00,29.0,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,7971,1.15
-258400000907498,-c2dd89f3-a43b-4fbd-a94a-b9727dd06022,4287.27,48,Chandler St,Speed(kph) Midday: 11:00-13:00,24.5,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,8065,1.19
-258400000907497,-892a83a7-b359-4937-b712-6209c5a5bc52,4304.26,48,Chandler St,Speed(kph) Midday: 11:00-13:00,23.8,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,8107,1.19
-258400000959999,-94cb3261-48af-4a1c-8a53-8d41e7b6a619,4364.59,48,Chandler St,Speed(kph) Midday: 11:00-13:00,33.0,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,8152,1.13
-258400000957961,-e824052c-9802-43c0-9cab-b4eb287d9c22,4423.68,48,Chandler St,Speed(kph) Midday: 11:00-13:00,35.3,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,8116,1.13
-258400000063337,-0000554d-4100-0400-0000-0000000c4200,4582.41,48,Chandler St,Speed(kph) Midday: 11:00-13:00,30.1,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,8006,1.16
-258400000096656,-0000554d-4100-0400-0000-0000000c505a,4622.1,48,Chandler St,Speed(kph) Midday: 11:00-13:00,17.4,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,7962,1.28
-258400000274875,-0000554d-4100-0400-0000-0000000c506c,4669.64,48,Chandler St,Speed(kph) Midday: 11:00-13:00,12.0,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,7992,1.2
258400000175934,0000554d-4100-0400-0000-0000000c506e,4690.63,48,Chandler St,Speed(kph) Midday: 11:00-13:00,16.7,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,10249,1.35
258400000037645,0000554d-4100-0400-0000-0000000c506f,4705.04,48,Chandler St,Speed(kph) Midday: 11:00-13:00,15.6,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,9854,1.43
-258400000419972,-0000554d-4100-0400-0000-0000000c5071,4736.12,48,Chandler St,Speed(kph) Midday: 11:00-13:00,13.2,3,Midday: 11:00-13:00,Midday,Chandler Street Corridor,9772,1.45
-258400001405638,-bdae5281-2d4d-478b-8103-6651c0c5679a,10.49,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,20.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6453,1.12
-258400001405643,-f91c8f03-82ab-4f25-b453-f533655de637,30.23,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,22.6,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6539,1.05
-258400000734766,-f20f0045-224b-46d6-a27f-3dc44f61693b,70.24,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,26.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6546,1.13
-258400001405291,-967bb5f3-a032-4df7-8c2e-60b5da5a301e,115.97,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,25.5,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6421,1.23
-258400001405640,-cd46e7b0-8119-4e59-9f68-70ba4e99a96f,163.73,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,21.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6165,1.2
-258400000942555,-aec6796a-bf10-459c-ac8c-e503abc268a1,190.72,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,11.9,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6217,1.2
-258400001405637,-f7abd28a-8401-4be2-91d0-a7c79a9e70ad,200.8,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,8.8,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6481,1.31
-258400001405641,-bd424306-0421-45b5-8ecd-26e658177844,224.21,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,7.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6555,1.31
-258400000737801,-df59c5ed-986d-4829-9050-e2cdc125e271,303.19,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,29.9,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5743,1.09
-258400000939588,-f3524bd3-5cf4-48d6-ac18-fe9bf11341c6,340.28,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,34.5,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5606,1.08
-258400000942363,-e3be65e9-efc8-4936-a808-97d9aedf14e6,382.39,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,34.4,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5837,1.04
-258400000222556,-0000554d-4100-0400-0000-0000000c3429,469.02,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,43.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5845,1.07
-258400000113403,-0000554d-4100-0400-0000-000000100500,599.13,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,47.4,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5866,1.04
-258400000204936,-0000554d-4100-0400-0000-0000001004ff,647.19,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,49.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5960,1.05
-258400000548280,-0000554d-4100-0400-0000-0000000c3c94,658.26,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,47.8,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6006,1.09
-258400000100361,-0000554d-4100-0400-0000-000000127d22,763.35,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,49.6,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5995,1.04
-258400000075625,-0000554d-4100-0400-0000-000000127d21,913.13,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,49.4,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5998,1.04
-258400000506493,-0000554d-4100-0400-0000-000000127d20,943.0,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,50.3,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6127,1.03
-258400000920158,-92620162-da30-4bbd-ba22-85b3f25a10d8,1109.03,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,50.6,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6110,0.98
-258400000920137,-f6b0ca03-cf01-4140-a8c9-c4622edcbede,1208.97,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,55.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6181,0.92
-258400000474971,-0000554d-4100-0400-0000-000000127d25,1219.17,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,52.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6232,0.87
-258400000548279,-0000554d-4100-0400-0000-000000121f6d,1240.3,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,52.2,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6237,0.84
-258400000357714,-0000554d-4100-0400-0000-000000121f6c,1268.58,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,53.4,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6119,0.85
-258400000548278,-0000554d-4100-0400-0000-000000127d24,1386.78,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,52.5,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6306,0.95
-258400000927715,-94762438-dd1a-41eb-9d94-3294c196e761,1419.93,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,52.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6410,0.92
-258400000927714,-b91498cc-66a6-4644-bbed-754cae2394d3,1450.43,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,50.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6433,0.93
-258400000723457,-9fefa463-f5cb-469a-acf2-064f864139a5,1478.58,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,49.6,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6442,0.93
-258400000016914,-0000554d-4100-0400-0000-0000000c3557,1569.96,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,49.5,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,7677,0.94
-258400000942579,-e92443b0-981b-4843-838c-917fe3bf10d8,1604.3,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,48.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,7713,0.9
-258400000938714,-afc30d81-95b6-47d6-9b61-957aa97c3058,1660.39,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,50.3,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6408,0.91
-258400001405150,-d86e08d5-6a67-4e8f-9b2e-bac446e91aad,1674.43,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,48.5,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,4674,0.9
-258400001405642,-b84fbce5-29a3-48f8-8559-68d9d6152413,1683.93,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,48.3,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,4677,0.89
-258400001405639,-ffd73b95-0c3e-4d7b-aede-87073b1fb75b,1738.85,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,47.8,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,4661,0.86
-258400001405137,-cdf15df7-f517-4d64-a7fc-766cfc46730e,1752.17,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,43.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,4696,0.8
-258400000846066,-9d61521d-aa5e-4163-b194-a37628547b12,1759.11,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,44.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,4678,0.77
-258400000830199,-deba448f-fdd8-485a-b2d9-09d856bef2cb,1835.42,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,32.1,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,4659,0.96
-258400000548276,-0000554d-4100-0400-0000-0000000c4e8b,1850.92,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,40.1,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,4660,1.04
-258400000190614,-0000554d-4100-0400-0000-0000000c4ea4,1919.23,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,45.9,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,4665,1.0
-258400000254923,-0000554d-4100-0400-0000-0000000c4ec2,1982.9,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,46.9,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,4853,1.0
-258400000548275,-0000554d-4100-0400-0000-0000000c4ecd,2000.92,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,47.9,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,4937,0.97
-258400000194777,-0000554d-4100-0400-0000-0000000c4ee6,2073.26,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,46.4,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,4950,0.94
-258400000340034,-0000554d-4100-0400-0000-0000000c4ef5,2108.77,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,46.3,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5042,0.95
-258400000126256,-0000554d-4100-0400-0000-0000000c4f24,2261.48,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,39.8,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5056,0.84
-258400001172583,-d1598358-266a-48c3-b246-02862ceeb6be,2310.33,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,27.5,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5250,0.96
-258400001170947,-837d2cac-2c29-4e8b-887b-fc23925f6072,2359.18,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,11.9,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,5250,1.22
-258400001173751,-8a766d7e-def8-4c2c-976e-fd4dfd6af89f,2401.77,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,23.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6468,1.38
-258400001197459,-aeaf9790-628c-4b89-8409-b571ec199b68,2444.36,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,25.8,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6468,1.4
-258400001242448,-c3acdaa4-d269-4a9f-ae23-550e3b67e1e4,2468.38,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,31.9,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6507,1.18
-258400001238721,-fa5fb81c-b67c-433a-b25b-ba4e95a239be,2526.59,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,33.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6588,1.23
-258400001173964,-aa649d9e-d71b-4e3b-b06f-45236b57e490,2608.81,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,33.2,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6360,1.19
-258400001171058,-c7d78039-3d80-43c0-bc53-79d5789f564e,2649.02,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,35.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6591,1.06
-258400001181443,-eaeafbba-663c-42aa-a27e-ae62dcbcaa6e,2689.23,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,40.3,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6631,1.1
-258400001238658,-fca1bafc-fde3-46a1-b2e5-71e4b9f397da,2723.78,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,36.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6655,1.21
-258400001243139,-ef83a791-faef-4937-b8e4-91b4df7f54fc,2737.28,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,32.1,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6713,1.39
-258400001174490,-8ad3255f-1d01-401d-9777-2baede9bb78c,2785.32,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,34.5,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,6690,1.25
-258400000070816,-0000554d-4100-0400-0000-0000000c3636,2858.23,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,36.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,7843,1.15
-258400001348847,-de2fc80a-6e54-4f8d-b10e-961269d612f1,2903.53,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,40.9,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,7699,1.12
-258400001348859,-8d9946da-d56a-43f9-9168-0b4590facae1,2935.15,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,39.5,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,7705,1.13
-258400000996872,-aa5d49e2-7a73-4a4c-9d79-217638946027,2951.59,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,36.1,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,7944,1.19
-258400001002306,-ab6ad8e0-c348-446b-b7ac-1c8c30438c5d,2963.98,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,34.9,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,7990,1.17
-258400000292223,-0000554d-4100-0400-0000-0000000c4fce,3027.29,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,32.4,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,8236,1.24
-258400000377699,-0000554d-4100-0400-0000-0000000c4fd0,3054.62,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,38.5,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,8142,1.11
-258400000206582,-0000554d-4100-0400-0000-0000000c4fd5,3225.26,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,39.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,8059,1.09
-258400000377700,-0000554d-4100-0400-0000-0000000c4fe5,3292.43,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,36.8,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,8221,1.14
-258400000539021,-0000554d-4100-0400-0000-0000000c4fe8,3315.76,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,31.6,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,8175,1.2
-258400001242189,-f0145cfa-b1ef-4434-bd1e-8c360ba50b82,3323.02,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,29.6,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,8163,1.11
-258400001237570,-fbf30432-4f4b-480b-acd3-9b08d9751a4a,3412.85,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,17.3,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,8123,1.22
-258400000943738,-f006b247-2f87-4e50-9ea0-52c09f80a8f8,3453.67,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,5.9,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,8468,1.24
-258400000947300,-f2e28ecb-d82d-4aa1-afa1-d23864b477ed,3492.58,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,5.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,8806,1.2
-258400001398338,-e98154dd-8e44-4cd4-b27e-039908580e4e,3506.64,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,19.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,9272,1.2
-258400001402551,-e99cc98e-1a59-48cf-af9e-d05cb4b3377d,3515.49,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,22.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,9304,1.16
-258400001402552,-ff3b2f25-f7d2-47a2-a65e-5d395f549c55,3531.12,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,22.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,9327,1.15
-258400000736082,-d4b44a70-8c9c-4705-832a-2ddfd34b9713,3562.56,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,22.3,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,9633,1.17
-258400001398339,-e629073d-4f8a-4f1a-be31-c900dad2c943,3624.51,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,29.1,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,9868,1.19
-258400001398342,-99b03f34-b766-457b-aa66-1e8633177bc8,3689.6,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,27.3,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,9942,1.24
-258400001398269,-c6d68b8d-df72-4a0c-8737-0c7ac2cd5e7f,3722.83,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,27.3,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,10977,1.14
-258400001398340,-d5143fff-cd37-4f3b-ad08-c9b0ed42a37d,3760.37,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,25.3,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,10956,1.17
-258400000070837,-0000554d-4100-0400-0000-0000000c368f,3799.18,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,18.0,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,10985,1.38
-258400000040271,-0000554d-4100-0400-0000-0000000c3694,3872.44,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,32.1,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,11198,1.18
-258400000126268,-0000554d-4100-0400-0000-0000000c3695,4090.85,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,28.6,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,11252,1.22
-258400001264448,-d1a15406-c4fc-4fff-a01b-405407bf589f,4130.86,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,28.1,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,11896,1.29
-258400001264999,-e6d6551a-2ebd-4e17-94cb-caa050042992,4206.79,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,13.4,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,11760,1.43
-258400000833513,-bf151f93-46a1-4619-8c02-c4fd76d0c8e9,4265.97,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,27.8,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,12593,1.2
-258400000907498,-c2dd89f3-a43b-4fbd-a94a-b9727dd06022,4287.27,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,23.3,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,12737,1.25
-258400000907497,-892a83a7-b359-4937-b712-6209c5a5bc52,4304.26,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,23.1,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,12819,1.23
-258400000959999,-94cb3261-48af-4a1c-8a53-8d41e7b6a619,4364.59,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,30.5,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,12909,1.22
-258400000957961,-e824052c-9802-43c0-9cab-b4eb287d9c22,4423.68,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,33.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,12866,1.18
-258400000063337,-0000554d-4100-0400-0000-0000000c4200,4582.41,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,24.4,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,12617,1.43
-258400000096656,-0000554d-4100-0400-0000-0000000c505a,4622.1,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,13.7,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,12434,1.63
-258400000274875,-0000554d-4100-0400-0000-0000000c506c,4669.64,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,11.1,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,12435,1.3
258400000175934,0000554d-4100-0400-0000-0000000c506e,4690.63,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,14.5,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,17281,1.56
258400000037645,0000554d-4100-0400-0000-0000000c506f,4705.04,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,13.8,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,16439,1.61
-258400000419972,-0000554d-4100-0400-0000-0000000c5071,4736.12,48,Chandler St,Speed(kph) PM_Peak: 16:00-19:00,12.4,3,PM_Peak: 16:00-19:00,PM Peak,Chandler Street Corridor,16335,1.55
-258400001405638,-bdae5281-2d4d-478b-8103-6651c0c5679a,10.49,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,20.8,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,2131,1.08
-258400001405643,-f91c8f03-82ab-4f25-b453-f533655de637,30.23,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,22.7,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,2170,1.05
-258400000734766,-f20f0045-224b-46d6-a27f-3dc44f61693b,70.24,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,26.6,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,2170,1.14
-258400001405291,-967bb5f3-a032-4df7-8c2e-60b5da5a301e,115.97,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,25.7,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,2142,1.21
-258400001405640,-cd46e7b0-8119-4e59-9f68-70ba4e99a96f,163.73,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,21.5,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,2090,1.17
-258400000942555,-aec6796a-bf10-459c-ac8c-e503abc268a1,190.72,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,12.8,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,2108,1.11
-258400001405637,-f7abd28a-8401-4be2-91d0-a7c79a9e70ad,200.8,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,10.2,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,2171,1.13
-258400001405641,-bd424306-0421-45b5-8ecd-26e658177844,224.21,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,8.6,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,2181,1.17
-258400000737801,-df59c5ed-986d-4829-9050-e2cdc125e271,303.19,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,30.4,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,1872,1.07
-258400000939588,-f3524bd3-5cf4-48d6-ac18-fe9bf11341c6,340.28,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,31.7,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,1847,1.18
-258400000942363,-e3be65e9-efc8-4936-a808-97d9aedf14e6,382.39,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,37.7,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,1892,0.94
-258400000222556,-0000554d-4100-0400-0000-0000000c3429,469.02,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,45.4,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,1896,1.03
-258400000113403,-0000554d-4100-0400-0000-000000100500,599.13,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,49.8,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,1898,0.99
-258400000204936,-0000554d-4100-0400-0000-0000001004ff,647.19,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,51.1,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,1916,1.01
-258400000548280,-0000554d-4100-0400-0000-0000000c3c94,658.26,48,Chandler St,Speed(kph) Weekend_noon: 11:00-14:00,50.2,3,Weekend_noon: 11:00-14:00,Weekend Noon,Chandler Street Corridor,1929,1.03
